candidate_id,program_id,score,timestamp,is_scholarship,hs_id
59524,6,7807,68122,0,239
19805,3,7081,68123,0,1037
173271,4,3761,68124,0,2870
54601,5,7687,68125,0,285
35181,21,7749,68126,0,855
111981,3,7393,68127,0,3303
57805,2021,6199,68128,1,965
52780,3,7711,68129,1,3062
127695,289,7228,68130,1,1435
165166,1998,2367,68131,1,1079
62742,2,9540,68132,0,3018
16862,3,8615,68133,0,289
132586,3,3433,68134,0,33
141114,566,8374,68135,0,750
40430,2,5437,68136,0,2493
101262,5,5959,68137,0,2956
59705,4,5412,68138,0,220
76688,2,7718,68139,1,1859
45951,84,7074,68140,0,1593
23145,12,5891,68141,0,565
97577,2,7151,68142,0,2687
69650,5,9303,68143,1,986
112147,15,8358,68144,0,627
17591,21,8978,68145,1,263
47156,6,7514,68146,1,2644
127774,10,6574,68147,0,2099
65130,393,6218,68148,0,1252
59944,2258,8470,68149,0,1383
149637,37,5213,68150,0,2465
64300,4547,6352,68151,0,2241
59645,138,7067,68152,1,1571
163273,336,3199,68153,1,1129
184907,79,7934,68154,1,1029
98209,2,4667,68155,1,2162
15872,521,5148,68156,0,1997
145179,4,4893,68157,1,1001
136438,327,8156,68158,0,826
128804,107,5782,68159,0,3245
164971,103,3793,68160,0,2049
75689,16,9535,68161,1,695
7821,2,6556,68162,0,2821
4271,1274,7127,68163,0,1336
33832,4,3713,68164,0,2894
78230,2,7089,68165,0,2728
119262,62,4493,68166,1,3072
185196,3,6023,68167,0,184
823,272,4012,68168,0,438
4448,2,7568,68169,0,2177
54460,1520,7384,68170,0,2746
69355,10,4660,68171,0,237
4797,3,5304,68172,0,2144
121647,3,7257,68173,1,1963
148156,1437,6587,68174,0,201
9216,2521,5853,68175,0,1073
82446,320,7346,68176,0,2687
197096,160,5489,68177,0,2275
103992,1987,6799,68178,0,1962
143628,160,7096,68179,0,1023
147620,1289,3934,68180,1,1728
64389,59,6211,68181,0,426
190415,2,6483,68182,0,364
110137,2,4962,68183,1,3013
199613,2,6846,68184,1,953
88872,2,7844,68185,0,185
147335,16,4953,68186,0,1123
112246,785,5497,68187,0,3016
160020,127,8475,68188,0,1774
174486,27,8358,68189,1,2029
120354,2,4683,68190,0,2760
174123,2541,6691,68191,0,1748
4621,71,7019,68192,0,3032
171799,2,5917,68193,0,276
111144,8,7529,68194,0,538
89648,21,7429,68195,0,1413
54090,740,4251,68196,1,467
143535,613,5137,68197,0,2690
192643,28,3047,68198,1,1497
169776,2,3921,68199,0,1056
175940,75,5473,68200,0,3043
109466,669,5057,68201,1,3158
66164,2,4934,68202,0,2605
41168,5,6876,68203,1,396
144563,3,5534,68204,0,2950
36873,2,7299,68205,0,741
124385,2,8793,68206,1,2221
135727,4,4794,68207,1,2358
31063,25,8159,68208,0,1166
58018,269,7062,68209,1,3490
19694,474,6619,68210,1,3311
103918,2,9053,68211,0,2776
89542,50,7523,68212,1,1285
8423,23,6301,68213,0,1593
110027,4,5176,68214,0,2635
55682,4,7262,68215,0,996
10005,8,9112,68216,0,457
188645,11,6523,68217,0,360
153235,463,6647,68218,1,959
187350,138,7071,68219,0,2539
144923,11,4699,68220,0,53
58281,2,3889,68221,0,1252
56761,2,6805,68222,0,1683
137418,12,8712,68223,0,375
182483,10,5627,68224,0,1914
24171,11,7382,68225,1,1430
51386,1242,5991,68226,0,1450
159407,2,7912,68227,1,882
23014,1171,8968,68228,1,1594
152951,1736,4800,68229,0,2629
142730,12,5831,68230,0,1956
22143,2491,5934,68231,0,3082
168960,22,9719,68232,0,1126
71815,2,8237,68233,1,180
41310,11,8295,68234,0,3141
120939,2,7297,68235,0,2036
40834,2,7735,68236,0,3499
146436,5,4886,68237,0,2068
163703,25,7078,68238,0,2785
189963,3,6197,68239,1,494
85954,2510,8272,68240,0,566
108140,11,3572,68241,0,521
16509,2,6010,68242,0,2949
20128,43,2602,68243,0,2413
23463,2,5464,68244,0,1715
162281,11,8090,68245,1,2828
94558,21,8248,68246,0,1827
56292,42,6649,68247,0,35
145078,83,5569,68248,0,1407
192968,2175,8513,68249,1,2012
132335,3,5659,68250,1,417
185609,2,8113,68251,0,1433
93583,2,4038,68252,1,2813
147618,1894,6269,68253,0,2229
150833,227,8511,68254,0,1680
116156,32,5334,68255,0,1471
169207,66,5773,68256,0,109
15048,169,5980,68257,0,2488
44051,2,7065,68258,1,3327
36333,13,4054,68259,0,1461
32907,36,8310,68260,0,531
109980,2,7859,68261,0,2952
197904,2,7614,68262,0,288
67307,85,6572,68263,1,3170
4658,6,6491,68264,0,706
138625,76,5814,68265,0,2578
40532,1440,4650,68266,1,3272
106826,3,5820,68267,1,950
83968,1207,6152,68268,0,1343
60893,4,5756,68269,1,22
118338,2,6114,68270,0,2147
153453,1912,5919,68271,1,2662
183773,5,5586,68272,0,1278
96236,24,5553,68273,1,1766
54697,11,9016,68274,0,578
6665,2,5347,68275,0,2125
199162,44,6348,68276,0,2073
91917,2,7465,68277,0,2908
126961,81,7342,68278,1,1456
179210,5,5761,68279,0,708
20531,1883,5950,68280,0,85
61491,3,2675,68281,0,2182
73823,8,5682,68282,1,1852
160372,4,7698,68283,0,2105
154827,23,6685,68284,0,803
110963,135,6798,68285,0,1254
86722,5,5116,68286,0,304
67060,6,5301,68287,0,1561
53090,951,8365,68288,1,405
141399,163,7701,68289,1,3398
46235,70,3278,68290,1,2541
24934,568,6416,68291,1,233
193328,130,7310,68292,0,552
147295,3,7687,68293,0,686
23083,4,7467,68294,0,288
132087,4,7188,68295,0,24
94376,28,5163,68296,0,862
159301,3741,6625,68297,1,3307
74302,646,6101,68298,0,2388
114767,2,7558,68299,0,369
130323,26,4467,68300,1,1906
53260,4,8326,68301,1,3241
131819,2,6160,68302,0,1287
110166,29,6948,68303,0,993
135774,41,5852,68304,0,1869
51992,200,7537,68305,0,2274
96204,14,4178,68306,1,2719
111833,719,7820,68307,0,3018
37322,31,3244,68308,0,1088
157228,3,6730,68309,0,2489
15446,2,4695,68310,0,2203
144233,30,8046,68311,1,3495
132672,10,6686,68312,0,3029
72651,384,6275,68313,1,1168
157644,227,6847,68314,0,1817
12847,2,6823,68315,1,970
52311,11,5966,68316,0,3291
180713,72,7548,68317,1,476
3476,3,6160,68318,1,216
199329,216,5714,68319,0,913
65231,4192,8201,68320,1,2410
57254,3,6203,68321,0,2470
166189,4,6829,68322,0,347
189366,2,5617,68323,1,148
24025,166,6083,68324,0,2168
79520,2620,5603,68325,1,3284
139593,3,8257,68326,0,324
2042,3,4982,68327,0,623
86645,9,5841,68328,0,1814
182046,2,6554,68329,1,3186
135516,236,7591,68330,1,3466
4536,168,5817,68331,0,2254
180305,5,5714,68332,0,671
168588,215,4980,68333,1,2035
174594,522,8034,68334,1,400
158075,2,8061,68335,0,2932
155707,2,6600,68336,0,1120
83780,545,7926,68337,0,2500
11954,3,7960,68338,0,2534
35290,248,7370,68339,0,106
47895,5,8685,68340,1,1339
160128,2,8042,68341,0,463
189336,4053,6084,68342,0,367
119243,29,6618,68343,0,3018
32305,204,6219,68344,1,2315
51963,3,7593,68345,0,39
43247,280,7047,68346,0,2723
33381,16,8797,68347,1,1341
6422,1795,7767,68348,0,1049
139676,2,7470,68349,1,2880
9988,10,4487,68350,1,1352
93877,36,7137,68351,0,1018
151914,4,6325,68352,1,1146
184669,4,6974,68353,0,3188
42640,8,6077,68354,1,3121
139865,3,6462,68355,0,1056
97804,619,8441,68356,0,848
97494,20,5550,68357,0,1402
152943,2,5191,68358,0,2002
124108,96,3588,68359,0,2948
174346,74,5055,68360,0,2806
158014,16,5357,68361,0,1907
130724,408,5842,68362,0,2193
53822,7,8229,68363,1,715
116308,2,4579,68364,1,2189
118041,2910,6521,68365,0,1379
142354,7,6281,68366,0,611
82674,2,5384,68367,0,2811
37977,2,4917,68368,0,1068
97355,2243,5958,68369,1,18
167194,19,8613,68370,0,919
77982,113,7090,68371,0,3203
83611,61,6632,68372,0,3190
20986,2,7031,68373,0,35
83429,4355,4656,68374,0,1551
105029,78,5547,68375,1,1789
73340,1033,7127,68376,0,1736
150799,1594,4084,68377,0,2264
173576,3,8224,68378,0,576
117688,17,6977,68379,0,3258
142873,242,7330,68380,1,1747
50028,3,7529,68381,0,732
102688,300,7831,68382,0,1257
199071,5,8156,68383,0,3299
63876,41,5982,68384,1,538
141808,2,8201,68385,1,794
191845,6,9260,68386,0,2557
1692,365,5539,68387,0,1460
141198,8,5944,68388,0,2231
23371,3003,8736,68389,1,2024
137258,7,5064,68390,1,1291
118470,2,7650,68391,0,2453
4323,21,7171,68392,0,1700
87598,2,3919,68393,0,886
68374,2218,10000,68394,0,374
48180,2,6336,68395,0,2083
111801,112,5239,68396,1,150
184166,1197,7538,68397,0,2190
135926,3819,6811,68398,0,639
148619,2,8540,68399,0,255
159593,37,8058,68400,1,1426
130552,2,8382,68401,0,722
36373,16,6212,68402,0,2945
125836,4,5635,68403,1,714
83545,3,6755,68404,1,2855
67245,74,2248,68405,0,1780
4203,3,6715,68406,1,3390
57107,9,4465,68407,0,2659
29553,1158,7238,68408,0,1517
31739,27,6682,68409,1,1738
19016,400,6341,68410,0,2928
77112,289,8190,68411,0,1925
14460,2771,4193,68412,0,190
83231,3246,7973,68413,0,3350
199168,3,6132,68414,1,174
189591,332,6736,68415,0,1830
61037,942,3345,68416,0,2095
22530,9,7930,68417,0,850
62354,2830,7919,68418,1,830
137735,7,7075,68419,1,1131
151099,597,4048,68420,0,2629
31510,2,7455,68421,1,350
175685,43,8212,68422,1,774
195576,784,7588,68423,1,1972
111635,192,6676,68424,0,2562
164793,24,4427,68425,1,995
51491,13,6714,68426,0,265
56696,9,6137,68427,0,2413
65094,2,9887,68428,0,1173
68181,34,6269,68429,1,1934
143393,10,8125,68430,1,2708
79457,2,8039,68431,0,1406
91382,160,6138,68432,0,3289
86218,52,8558,68433,0,3155
155832,7,8324,68434,0,3206
18052,5,6125,68435,0,8
138611,6,4100,68436,0,58
116959,2,8280,68437,0,1751
116061,3,6818,68438,0,948
157864,44,8470,68439,0,1345
90226,1466,2868,68440,0,1103
115663,9,6143,68441,1,2106
74125,54,4312,68442,0,1839
143679,92,6483,68443,0,2841
92633,39,7922,68444,0,1740
8996,4545,7305,68445,0,240
92842,4,8194,68446,1,1726
26033,2,8506,68447,0,3355
85074,3,4692,68448,0,3081
35692,8,5599,68449,0,2689
162755,2,6694,68450,0,1265
71005,250,7581,68451,0,2298
171541,220,6036,68452,1,2174
174395,1236,7087,68453,0,2093
81026,224,9131,68454,0,841
130410,5,3615,68455,1,3073
42639,123,6952,68456,1,2905
45023,32,7287,68457,0,365
155172,35,7742,68458,1,2727
116315,27,8490,68459,0,552
89356,738,8223,68460,0,1336
24253,56,7032,68461,0,153
142368,4,5884,68462,1,2794
36190,5,6376,68463,1,703
1329,3,8692,68464,1,7
133048,4180,5431,68465,0,1947
89768,2361,6125,68466,0,1957
148858,4815,6060,68467,0,2207
91636,1675,9077,68468,0,2405
22750,16,3792,68469,0,3384
70816,2,8175,68470,0,1931
66250,10,6130,68471,0,2515
117466,8,8701,68472,0,1642
9074,33,7337,68473,0,2873
30987,4228,6024,68474,0,2193
87938,3,6496,68475,0,1282
19469,3,8328,68476,1,33
70449,35,6827,68477,0,240
180994,5,7777,68478,0,1429
125103,11,6393,68479,0,3336
29607,7,8442,68480,0,3065
94900,2,7410,68481,0,1919
40606,1463,6018,68482,0,3045
7773,756,8118,68483,1,2335
26999,6,8781,68484,0,260
132140,9,3971,68485,0,1555
104924,39,6917,68486,0,1125
183914,341,7418,68487,0,3385
184480,67,8752,68488,1,1374
133120,5,7956,68489,0,2098
191550,279,6999,68490,1,2852
8041,32,6040,68491,0,1548
77517,11,8047,68492,0,3442
77980,45,7964,68493,0,2282
55774,874,3689,68494,0,310
191901,2019,5533,68495,0,1827
68588,962,5646,68496,1,1144
68611,2,7683,68497,1,1662
127765,3,8753,68498,1,2131
180048,4225,5151,68499,0,1371
149540,3,5151,68500,1,3224
155949,2,8284,68501,0,392
15302,543,7498,68502,0,1429
21827,2,5883,68503,0,1331
82990,1907,7552,68504,1,377
88701,7,5946,68505,0,682
173174,465,4680,68506,1,616
52965,2,6925,68507,0,1799
178413,858,5846,68508,0,2531
185226,19,6526,68509,1,2230
104901,135,6798,68510,0,456
44383,7,4865,68511,0,1940
61542,2,7891,68512,1,1565
136748,2,7691,68513,0,2759
104971,2983,7096,68514,0,3329
59895,1122,5050,68515,0,2324
24292,2,6724,68516,0,3264
85182,2,7485,68517,0,2934
103025,12,6222,68518,0,1177
196791,2,4449,68519,0,816
199445,2,6827,68520,0,2606
85932,11,7192,68521,0,961
140082,12,5154,68522,0,2247
70444,4,7979,68523,0,1151
78999,87,7705,68524,0,331
173421,1736,7511,68525,1,343
47062,272,7973,68526,1,923
165653,41,6801,68527,0,2851
97395,24,7386,68528,0,1746
106739,657,5316,68529,1,2908
142663,29,6349,68530,0,1277
168396,4340,6868,68531,1,2857
153410,7,6071,68532,0,1858
22198,9,5076,68533,0,3190
198782,33,5372,68534,0,1979
175526,2,4802,68535,0,1598
114226,4,4690,68536,0,3068
79085,3,6100,68537,1,108
114099,4649,6675,68538,1,1204
159603,21,7693,68539,0,502
152312,6,7136,68540,1,1528
15365,3660,6660,68541,1,3362
85591,2,6721,68542,0,67
106605,1131,8350,68543,0,3153
32145,2290,5566,68544,1,1719
166296,16,4122,68545,1,1510
177356,5,6115,68546,0,617
95388,10,6998,68547,0,1919
8805,3,6230,68548,0,3416
89738,2,7093,68549,0,1113
182835,4,5696,68550,0,3443
77993,645,3950,68551,0,3262
45660,165,8178,68552,1,2685
164761,13,4305,68553,1,1074
152749,1077,7615,68554,0,3076
120590,3,5114,68555,0,406
143622,2,7737,68556,1,2273
148558,1227,7273,68557,1,931
183099,1369,6993,68558,0,467
179193,597,6013,68559,0,3010
118187,1255,5576,68560,1,2761
120116,42,6621,68561,0,2310
14433,487,6839,68562,1,1538
181211,4,4970,68563,0,828
60642,3,5244,68564,1,3447
120973,5,7925,68565,0,1245
183013,9,6325,68566,0,1454
140344,3,4757,68567,0,970
159789,3,5252,68568,0,3467
132692,3,6943,68569,1,536
82535,1180,5896,68570,0,1608
44571,2,5407,68571,0,698
105724,4,6648,68572,0,2462
123348,127,6996,68573,0,1073
92606,16,5429,68574,0,438
160513,10,5137,68575,1,1196
195091,4,6276,68576,0,2447
165156,112,8152,68577,0,744
145064,2,8213,68578,0,289
5659,741,6917,68579,0,1080
164714,272,8311,68580,0,2459
29097,20,6047,68581,0,2117
66055,2,7287,68582,0,1563
191225,10,3556,68583,0,1153
70359,2,7145,68584,0,411
11952,417,8154,68585,0,2779
124080,1085,5774,68586,1,1619
172762,4,5401,68587,0,2324
10785,129,7851,68588,1,1681
73597,2,7530,68589,0,2515
95752,133,3163,68590,1,2567
69298,7,6753,68591,0,1588
95049,1130,6735,68592,0,1327
56123,526,8153,68593,0,9
53391,252,7587,68594,1,3118
76323,9,8489,68595,0,2366
63443,1932,9884,68596,0,2032
83378,2,6926,68597,0,2167
181484,2,7598,68598,1,1606
133386,42,6802,68599,1,1425
68077,88,9221,68600,0,1498
24806,159,7852,68601,1,1739
133779,2,6474,68602,0,997
7806,2,5743,68603,0,2980
48152,24,8203,68604,0,3138
189295,11,8194,68605,1,2290
116281,2,8371,68606,0,1657
116065,2,6388,68607,0,592
34711,4,2034,68608,0,2383
177267,207,6290,68609,1,2501
186360,119,8919,68610,0,1249
177042,3,8137,68611,0,309
7472,17,5927,68612,0,3037
185677,4,4611,68613,0,3089
137511,14,5659,68614,0,2115
154577,2840,7983,68615,0,1132
11540,7,6956,68616,0,2349
84551,3,8869,68617,0,3210
120586,136,7912,68618,0,58
59587,524,8410,68619,1,2335
51837,2,7454,68620,0,600
127465,2,7421,68621,0,3049
171349,58,7633,68622,0,387
88725,1874,4603,68623,0,75
158188,22,5771,68624,1,1140
194347,7,6193,68625,0,143
30944,53,7577,68626,0,6
119754,4,6714,68627,0,1382
51557,2,5842,68628,0,1731
99937,317,6743,68629,0,2204
15249,2,7303,68630,1,2196
73509,3,6427,68631,1,2757
121674,3,6473,68632,0,2453
89939,15,4790,68633,0,413
55798,2001,7855,68634,0,2659
15410,3094,7935,68635,0,660
28920,218,8550,68636,0,2243
175397,13,6406,68637,0,2710
89950,19,5251,68638,0,1590
20298,2802,6639,68639,1,2597
198194,11,7623,68640,0,1789
194438,3388,7528,68641,1,3337
160841,9,8408,68642,0,3208
6747,2,6336,68643,0,3011
103746,100,6584,68644,0,3443
97606,2,6907,68645,0,1617
153023,1937,6350,68646,0,3384
152850,283,7076,68647,0,53
97334,7,6414,68648,0,2527
153499,62,5691,68649,1,1879
117995,8,7392,68650,1,1678
32012,134,9443,68651,0,2385
8487,4,5834,68652,0,2242
7844,449,6528,68653,0,1972
58060,74,5864,68654,0,2091
79929,36,8304,68655,0,2726
10779,10,7999,68656,1,2659
54087,2,6313,68657,0,2725
121488,423,9475,68658,1,1048
49086,697,6487,68659,0,2953
150766,96,6262,68660,1,2959
2707,9,7519,68661,0,2842
35891,4124,5626,68662,1,3316
54768,2,5408,68663,0,3106
44119,2,4330,68664,0,750
155688,3357,5479,68665,0,3167
189050,9,6902,68666,0,654
138361,3,6298,68667,0,2486
82865,4,6688,68668,0,3244
45720,5,9317,68669,0,1587
25020,893,6647,68670,1,2189
38999,23,4212,68671,0,776
321,4,9011,68672,1,486
56279,1912,5149,68673,1,316
118557,8,5224,68674,0,918
67978,3,8557,68675,0,1978
91581,7,5991,68676,0,1156
144497,2,6568,68677,1,874
24353,3,6932,68678,1,2042
188469,40,8476,68679,0,3461
76101,38,5653,68680,0,989
139867,446,8412,68681,0,436
41130,3,6377,68682,0,1261
142045,227,4509,68683,0,2294
51497,2,7476,68684,0,919
83136,254,7582,68685,0,2603
31403,154,5736,68686,0,2731
38226,125,6200,68687,1,1485
145940,2,7367,68688,1,853
165057,44,6366,68689,0,1119
186516,56,7775,68690,0,3266
160452,2182,5778,68691,1,53
183231,2,4957,68692,0,2064
14925,4,4243,68693,0,2296
66281,2,3780,68694,1,2635
162020,2,8224,68695,0,2215
14024,11,5334,68696,1,1426
66733,1199,4921,68697,0,381
28538,4,7734,68698,0,2382
31904,689,8300,68699,0,2595
129906,24,6978,68700,0,2697
59618,11,6807,68701,0,1301
27640,360,5640,68702,0,2278
3864,7,4496,68703,1,3132
16842,61,4957,68704,1,1424
153135,2,7232,68705,0,636
191872,10,4850,68706,1,1623
104399,5,8160,68707,0,1653
186458,65,8160,68708,0,1920
183539,102,6115,68709,0,2137
61860,721,7953,68710,0,3140
172140,231,7452,68711,0,2143
89462,28,5137,68712,1,2214
161725,3,6810,68713,0,2298
134625,856,6239,68714,1,2168
117849,3,4100,68715,0,2939
133510,3,5866,68716,0,2240
47920,2,8821,68717,1,380
36452,4,9127,68718,1,1735
170616,9,7585,68719,0,1807
139506,116,7014,68720,0,287
94307,582,7400,68721,0,2680
85893,3,8927,68722,0,3098
24224,2,6025,68723,1,3186
146581,188,6488,68724,0,933
137899,1654,5948,68725,0,1339
171620,10,3960,68726,0,1062
133337,2,4423,68727,0,1167
198195,7,8472,68728,1,2288
127507,2,6887,68729,1,2334
81634,10,6730,68730,1,192
169323,2928,7929,68731,0,3263
118112,3395,8656,68732,1,2230
19074,2,6339,68733,0,2217
135882,2,4903,68734,0,2751
8010,123,7514,68735,1,3150
33172,22,4689,68736,0,986
124832,31,6142,68737,0,3117
177947,32,8358,68738,1,1487
99363,30,4302,68739,1,1793
182325,2,6983,68740,0,2560
145228,808,6371,68741,0,3195
3273,87,5889,68742,0,2956
195213,3,8714,68743,0,472
54839,3,7664,68744,0,2211
61594,78,4067,68745,1,1556
162166,99,6609,68746,0,1298
127962,20,6351,68747,0,337
36642,202,8770,68748,0,3084
184378,7,5616,68749,0,3055
184234,985,5927,68750,1,1236
34788,581,6662,68751,0,345
82000,36,5720,68752,0,803
46513,4,6217,68753,0,1848
158608,336,6572,68754,0,1380
97405,1374,9621,68755,1,1933
483,124,6349,68756,0,993
83162,12,4396,68757,0,2681
133149,56,8189,68758,1,717
51756,2,5456,68759,0,3426
195669,8,4325,68760,1,3371
78960,1447,7739,68761,0,2614
91317,45,5786,68762,0,3129
123767,3,6718,68763,1,3401
558,2,7839,68764,0,1976
61209,2,8599,68765,0,921
28918,22,8371,68766,0,1420
50079,122,9993,68767,1,1968
156955,12,6503,68768,0,3327
119874,4,9012,68769,0,239
184220,2,3898,68770,0,188
57749,775,6686,68771,0,1839
138669,2359,6388,68772,1,513
182666,96,5491,68773,0,654
71620,3,5880,68774,0,2105
105255,27,6962,68775,0,3207
18434,170,5908,68776,1,3336
66647,7,9083,68777,0,2967
9102,31,6623,68778,0,1017
158019,98,2447,68779,0,3111
177499,94,7291,68780,0,3067
91150,2,5347,68781,0,1002
49225,48,5246,68782,0,3063
55302,21,5365,68783,1,1212
152393,1138,6141,68784,0,11
64256,155,5715,68785,1,4
81577,5,7563,68786,0,1939
176699,3,5767,68787,0,2629
150711,4,5323,68788,0,69
157836,4868,6789,68789,0,1361
140447,635,4879,68790,0,2843
10782,8,3933,68791,0,1621
110406,31,7123,68792,0,2347
167381,52,6122,68793,0,3354
188056,64,3683,68794,0,2490
147752,40,7700,68795,0,1167
171775,2,7758,68796,0,2039
5871,3,7499,68797,1,2428
117772,44,7003,68798,0,93
106242,2923,8156,68799,1,2717
20240,2693,8610,68800,1,2874
89526,31,7805,68801,0,1302
136881,2,6748,68802,0,2457
106030,80,8606,68803,1,1988
193663,2,7563,68804,0,1543
133763,85,2408,68805,1,940
48483,18,3994,68806,1,1568
84612,4,4729,68807,0,928
121204,17,7683,68808,1,429
74071,5,4127,68809,1,2935
184497,4,6972,68810,1,2558
67160,4118,4826,68811,0,1000
172082,2,5972,68812,0,3442
120564,2,4218,68813,0,3492
111352,2,8859,68814,0,231
12920,151,5465,68815,1,708
60648,61,7204,68816,0,2893
127168,468,8085,68817,0,1392
31515,14,5985,68818,0,2550
191372,449,3824,68819,1,3014
154127,2,8532,68820,0,3124
35661,9,9088,68821,1,962
116139,6,7442,68822,1,882
85875,13,8542,68823,1,1738
190645,2,8685,68824,0,1080
117349,501,8047,68825,0,3400
160582,132,6579,68826,0,252
131583,35,5731,68827,0,3053
79088,33,3744,68828,0,779
82912,8,5518,68829,0,3422
54146,355,7790,68830,0,2395
153247,8,9384,68831,1,1817
38294,1669,6427,68832,0,420
135404,4,9052,68833,1,1336
104448,74,5816,68834,1,3326
118490,2,7515,68835,0,2698
92049,2,5690,68836,0,1040
141750,13,7920,68837,0,3100
107856,9,9336,68838,1,2539
89610,2,5070,68839,0,1550
28045,1843,6169,68840,0,1324
12343,33,8178,68841,0,2206
110161,277,7189,68842,0,385
71517,2,7983,68843,0,2255
140863,19,5876,68844,1,3230
123675,924,8594,68845,0,2345
146914,34,5912,68846,0,2025
39637,1066,5013,68847,0,1418
38476,243,6371,68848,0,160
97100,3251,4388,68849,0,2368
142412,1863,6055,68850,1,2057
8974,51,8213,68851,0,762
16211,2,4967,68852,1,1424
119912,35,4071,68853,0,69
170690,8,5050,68854,0,1982
103692,57,7821,68855,0,2678
173743,226,5746,68856,0,1011
38142,15,2253,68857,0,2730
13499,5,7459,68858,0,2929
136661,2,6113,68859,0,2257
4573,152,6775,68860,0,3370
82373,4,6458,68861,0,1318
92594,4,5764,68862,0,2708
145674,176,4626,68863,0,2850
182677,223,5035,68864,0,363
19097,3369,7871,68865,0,2812
103411,321,7501,68866,0,3214
46305,4,8740,68867,0,3233
135310,294,6351,68868,0,972
116329,43,8140,68869,0,2803
12936,6,8499,68870,0,889
130144,8,8591,68871,1,3152
144782,13,4886,68872,0,3072
22869,5,6160,68873,0,1918
130000,7,7044,68874,0,1718
168602,503,8242,68875,0,269
37593,1213,5943,68876,0,518
178485,371,8086,68877,0,269
44317,7,7737,68878,0,823
77566,7,7073,68879,0,1968
99732,2,4246,68880,1,2812
160535,57,7772,68881,0,3248
42220,2,6808,68882,0,231
95202,2,5430,68883,1,632
189324,47,8309,68884,0,2212
165983,15,8812,68885,0,950
111342,6,7750,68886,1,536
96335,3,5265,68887,1,29
68971,408,1863,68888,1,2342
143140,25,5587,68889,0,330
77605,30,4806,68890,0,2825
169097,834,6911,68891,1,403
173544,126,7113,68892,0,3302
53733,201,5078,68893,0,622
102085,184,5384,68894,0,2721
102119,329,8212,68895,0,3244
178206,13,6763,68896,0,882
190186,773,6443,68897,0,1471
122896,17,5936,68898,1,621
87182,7,2711,68899,0,2763
173369,2,6158,68900,1,883
25973,2,4149,68901,0,1306
47549,6,7034,68902,0,2782
118880,31,5685,68903,0,1111
163532,2,6149,68904,0,3363
40807,10,8163,68905,0,1860
21111,95,8629,68906,0,99
18507,17,7099,68907,1,2667
135878,3,7906,68908,0,1858
141815,5,4308,68909,1,2415
36806,4,7675,68910,0,693
157161,2,4841,68911,0,2659
28310,33,7150,68912,0,2493
94270,2,6786,68913,0,3169
79924,4470,7932,68914,1,1160
161032,3,8123,68915,0,554
154704,2,8391,68916,0,1786
97459,119,6149,68917,1,103
70827,2,6075,68918,0,1542
171753,37,8009,68919,1,2875
184172,2,5717,68920,0,1482
55271,1780,5802,68921,0,3434
110526,2,5399,68922,0,2875
126237,42,7385,68923,1,2537
133894,2,6847,68924,1,3160
199239,2,8654,68925,1,243
14064,2,6051,68926,0,2371
175505,8,4500,68927,0,1791
70401,157,6387,68928,1,905
110787,1411,6959,68929,1,502
155721,1271,5615,68930,1,1425
102671,74,5013,68931,0,2839
140536,5,7141,68932,0,3062
4744,6,7927,68933,1,260
112949,1925,3701,68934,0,2708
167074,2,7327,68935,0,2433
92962,18,3795,68936,0,1113
165015,17,2982,68937,0,1725
112018,2791,6825,68938,0,2407
21359,352,5120,68939,0,1473
86339,2,8288,68940,1,1807
12484,4,6164,68941,0,43
169610,3312,4890,68942,0,58
158172,4,7711,68943,0,2877
197830,216,9374,68944,0,2358
181391,16,3702,68945,1,139
56933,3,2934,68946,1,2501
2890,2571,7624,68947,0,3335
73970,3,4731,68948,1,1768
192712,3,8037,68949,1,2737
152508,4187,6127,68950,0,3323
160406,2,5096,68951,0,1859
109722,2,8629,68952,0,766
185088,6,5911,68953,1,3206
32286,8,8497,68954,1,3299
108505,2,7844,68955,0,2507
100775,737,6062,68956,1,1985
113992,2,6164,68957,1,1402
180967,31,9465,68958,0,1776
83083,12,6427,68959,0,2052
193862,612,5733,68960,1,1810
188072,2,6026,68961,1,1524
48854,3,8851,68962,1,2435
65329,6,5970,68963,0,218
2852,2,6795,68964,1,2238
89649,2,8958,68965,0,150
21991,288,7414,68966,0,2631
78175,2,6676,68967,1,916
154486,16,5050,68968,0,2863
171125,404,4094,68969,1,3485
159387,62,3660,68970,0,601
67867,2,7910,68971,0,541
186942,313,6987,68972,0,481
56300,5,6609,68973,0,792
5599,65,8287,68974,0,1131
51352,30,6542,68975,0,2418
144889,3,6529,68976,1,325
88569,2,8015,68977,1,908
156245,5,2887,68978,0,1804
176747,4,9252,68979,1,3449
55614,40,4663,68980,0,2925
64263,319,7826,68981,1,832
22392,24,7835,68982,0,874
71001,1573,6179,68983,0,579
157933,6,8424,68984,1,493
107075,1221,4278,68985,0,3027
19106,1506,7390,68986,0,364
151835,2,4684,68987,0,1961
13298,7,5676,68988,1,1737
63844,31,6651,68989,1,3299
50340,117,8595,68990,1,1291
58798,2,5218,68991,0,1438
169581,3622,8033,68992,0,1660
57997,486,5396,68993,0,703
43421,2,6229,68994,1,2955
49860,5,5931,68995,0,3361
70503,2,7206,68996,0,2255
84846,2,9177,68997,1,2638
55595,86,5619,68998,1,2125
150228,175,7710,68999,0,2806
118199,2,6596,69000,0,80
136238,49,5644,69001,0,1173
143245,10,7482,69002,0,2608
